Date,Open,High,Low,Close,Adj Close,Volume
2007-12-07,92.180000,92.349998,91.379997,91.750000,60.763844,2171000
2007-12-10,91.639999,91.690002,90.750000,91.199997,60.399593,2242500
2007-12-11,91.730003,93.230003,91.580002,92.989998,61.585056,2892400
2007-12-12,91.449997,92.650002,91.269997,92.029999,60.949287,2225400
2007-12-13,91.610001,91.820000,90.900002,91.029999,60.287014,1222100
2007-12-14,90.790001,90.919998,90.500000,90.610001,60.008881,1354900
2007-12-17,91.070000,91.540001,90.930000,91.419998,60.545296,2046200
2007-12-18,91.589996,92.300003,91.550003,92.010002,60.936024,1417100
2007-12-19,92.400002,93.559998,91.879997,93.230003,61.743999,2252400
2007-12-20,93.260002,93.870003,93.019997,93.029999,61.611549,1659400
2007-12-21,92.900002,92.919998,91.660004,91.669998,60.710846,1767600
2007-12-24,91.220001,91.470001,91.080002,91.239998,60.426041,550300
2007-12-26,91.019997,91.629997,90.279999,90.440002,59.896267,674700
2007-12-27,90.879997,91.160004,90.510002,91.059998,60.549213,468600
2007-12-28,91.650002,92.580002,91.500000,92.480003,61.493435,1967800
2007-12-31,92.779999,93.279999,92.599998,93.040001,61.865829,1647600
2008-01-02,93.250000,94.730003,93.199997,94.379997,62.756805,2959600
2008-01-03,94.000000,94.379997,93.669998,94.250000,62.670364,1256700
2008-01-04,94.500000,94.790001,94.199997,94.269997,62.683666,2420200
2008-01-07,94.180000,94.779999,94.029999,94.680000,62.956322,1315500
2008-01-08,94.440002,94.709999,93.930000,94.570000,62.883106,1604800
2008-01-09,94.790001,95.300003,94.620003,94.750000,63.002884,2203500
2008-01-10,94.870003,94.949997,93.309998,93.470001,62.151718,2681800
2008-01-11,93.519997,94.279999,93.400002,94.199997,62.637165,1872900
2008-01-14,94.199997,94.550003,94.000000,94.550003,62.869877,906100
2008-01-15,95.160004,95.629997,95.070000,95.610001,63.574722,1435300
2008-01-16,95.680000,95.889999,94.730003,94.919998,63.115913,3505100
2008-01-17,94.959999,96.290001,94.930000,96.150002,63.933735,2940500
2008-01-18,95.550003,95.769997,95.220001,95.489998,63.494884,2676800
2008-01-22,96.410004,96.620003,95.300003,96.510002,64.173180,5423500
2008-01-23,97.980003,98.160004,95.879997,96.290001,64.026817,7636600
2008-01-24,95.550003,95.750000,94.339996,94.360001,62.743538,5676700
2008-01-25,94.190002,96.000000,94.129997,95.949997,63.800739,4371100
2008-01-28,95.680000,96.000000,95.360001,95.589996,63.561405,1633500
2008-01-29,95.279999,95.320000,94.580002,94.940002,63.129131,3100200
2008-01-30,94.690002,94.769997,93.589996,94.320000,62.716900,3468000
2008-01-31,95.300003,95.430000,94.629997,94.989998,63.162411,11441000
2008-02-01,95.000000,95.400002,94.559998,95.230003,63.542107,4163700
2008-02-04,94.389999,94.660004,94.129997,94.250000,62.888206,1729600
2008-02-05,95.410004,95.610001,94.769997,94.970001,63.368542,2594600
2008-02-06,94.629997,94.849998,94.360001,94.680000,63.175117,1339800
2008-02-07,94.529999,94.529999,92.050003,92.639999,61.813927,5419700
2008-02-08,93.250000,93.730003,93.089996,93.699997,62.521191,2832800
2008-02-11,94.279999,94.699997,93.730003,94.089996,62.781464,2960200
2008-02-12,93.320000,93.650002,92.959999,93.529999,62.407784,2897700
2008-02-13,92.930000,93.419998,92.400002,92.540001,61.747147,3697500
2008-02-14,91.800003,92.099998,90.660004,91.180000,60.839783,7505000
2008-02-15,91.610001,92.070000,91.459999,91.879997,61.306793,3687800
2008-02-19,91.139999,91.699997,90.639999,90.949997,60.686272,2911600
2008-02-20,90.620003,91.580002,90.559998,91.580002,61.106644,2550100
2008-02-21,92.080002,92.849998,92.050003,92.550003,61.753880,4197200
2008-02-22,92.489998,92.849998,91.870003,92.019997,61.400238,1959700
2008-02-25,91.949997,92.139999,90.650002,91.080002,60.773022,3460900
2008-02-26,90.959999,91.339996,90.730003,91.110001,60.793018,2618900
2008-02-27,91.430000,91.570000,90.610001,91.190002,60.846413,2494400
2008-02-28,92.339996,92.839996,92.190002,92.809998,61.927368,3410900
2008-02-29,93.650002,94.459999,93.519997,94.230003,62.874916,3822000
2008-03-03,93.669998,94.199997,93.250000,93.639999,62.712772,2036900
2008-03-04,93.940002,94.120003,92.529999,92.730003,62.103287,3401100
2008-03-05,93.059998,93.059998,91.500000,91.620003,61.359909,3871200
2008-03-06,91.820000,92.440002,91.669998,92.110001,61.688091,1342600
2008-03-07,93.290001,93.349998,91.739998,92.230003,61.768482,3601300
2008-03-10,92.709999,94.129997,92.610001,93.589996,62.679260,3579000
2008-03-11,93.000000,93.029999,92.209999,92.790001,62.143513,3309200
2008-03-12,93.129997,94.680000,92.970001,94.580002,63.342319,4752900
2008-03-13,95.029999,95.190002,93.260002,93.839996,62.846703,5763500
2008-03-14,94.620003,95.809998,94.620003,95.000000,63.623566,6174800
2008-03-17,95.589996,96.309998,95.309998,95.730003,64.112488,3329300
2008-03-18,95.300003,96.160004,94.949997,95.360001,63.864685,4022300
2008-03-19,95.120003,97.470001,95.120003,96.940002,64.922874,5206400
2008-03-20,97.000000,97.750000,96.870003,97.180000,65.083588,3905900
2008-03-24,96.480003,96.480003,95.199997,95.300003,63.824512,5596200
2008-03-25,95.379997,95.820000,95.279999,95.699997,64.092407,2038200
2008-03-26,95.779999,96.199997,95.230003,95.300003,63.824512,1652000
2008-03-27,94.639999,95.360001,94.540001,94.629997,63.375801,2405700
2008-03-28,95.089996,95.559998,94.750000,95.550003,63.991947,1745500
2008-03-31,96.110001,96.320000,95.669998,95.889999,64.219650,2546300
2008-04-01,94.809998,94.849998,93.779999,93.930000,63.174465,3821800
2008-04-02,93.989998,94.860001,93.989998,94.129997,63.308964,3794200
2008-04-03,94.500000,94.669998,94.120003,94.339996,63.450260,2839100
2008-04-04,95.169998,95.559998,94.989998,95.199997,64.028618,1745200
2008-04-07,94.620003,94.779999,93.900002,94.699997,63.692390,2231800
2008-04-08,95.180000,95.239998,94.260002,94.370003,63.470417,1305200
2008-04-09,94.559998,95.639999,94.550003,95.349998,64.129524,2883600
2008-04-10,95.309998,95.500000,94.570000,95.029999,63.914326,1846500
2008-04-11,95.599998,95.919998,95.470001,95.669998,64.344719,1987700
2008-04-14,95.339996,95.699997,94.989998,95.110001,63.968113,3195300
2008-04-15,94.419998,94.580002,93.900002,93.930000,63.174465,2821600
2008-04-16,93.800003,94.059998,92.430000,93.010002,62.555702,4691100
2008-04-17,92.980003,93.180000,92.239998,92.849998,62.448120,2020000
2008-04-18,92.000000,92.879997,91.820000,92.769997,62.394272,2199700
2008-04-21,92.410004,93.279999,92.300003,93.139999,62.643116,2805800
2008-04-22,92.910004,93.669998,92.910004,93.459999,62.858353,1799700
2008-04-23,93.089996,93.629997,92.529999,93.150002,62.649879,1221100
2008-04-24,92.260002,92.459999,91.809998,92.360001,62.118549,3213600
2008-04-25,92.139999,92.250000,91.500000,91.820000,61.755333,1742000
2008-04-28,91.529999,92.349998,91.410004,92.099998,61.943653,1883900
2008-04-29,92.379997,92.860001,92.150002,92.449997,62.179104,1269100
2008-04-30,92.419998,93.199997,91.849998,93.110001,62.623009,2827500
2008-05-01,93.440002,93.650002,92.379997,92.779999,62.627007,3226500
2008-05-02,91.779999,92.410004,91.540001,91.610001,61.837273,2730800
2008-05-05,91.860001,91.870003,91.139999,91.610001,61.837273,1309300
2008-05-06,92.010002,92.080002,90.790001,90.949997,61.391735,4037500
2008-05-07,90.730003,91.430000,90.620003,91.339996,61.655010,3876200
2008-05-08,91.440002,92.199997,91.419998,92.160004,62.208523,2829500
2008-05-09,92.730003,92.870003,92.209999,92.500000,62.438046,2064300
2008-05-12,92.760002,93.160004,92.349998,92.360001,62.343525,1947400
2008-05-13,91.830002,92.050003,91.309998,91.349998,61.661800,2123300
2008-05-14,92.000000,92.010002,90.720001,91.389999,61.688736,2600900
2008-05-15,91.169998,92.330002,91.089996,92.220001,62.249004,2164300
2008-05-16,91.879997,92.889999,91.779999,91.839996,61.992485,1902600
2008-05-19,92.260002,92.260002,91.300003,91.959999,62.073505,1348200
2008-05-20,92.440002,92.500000,91.900002,92.440002,62.397541,1466000
2008-05-21,92.050003,92.669998,91.860001,92.459999,62.410995,1762100
2008-05-22,91.930000,91.930000,90.839996,91.370003,61.675255,2855900
2008-05-23,91.830002,92.300003,91.699997,91.769997,61.945251,1802000
2008-05-27,91.379997,91.559998,90.980003,91.150002,61.526752,1985800
2008-05-28,90.540001,90.660004,90.139999,90.339996,60.980007,3250700
2008-05-29,90.010002,90.099998,89.139999,89.690002,60.541241,3302400
2008-05-30,90.129997,90.440002,90.059998,90.279999,60.939518,2514600
2008-06-02,89.980003,90.639999,89.620003,90.300003,61.174595,3076400
2008-06-03,90.059998,91.410004,89.809998,90.949997,61.614941,2447700
2008-06-04,91.389999,91.389999,89.900002,90.139999,61.066139,2813000
2008-06-05,89.820000,90.029999,89.449997,89.599998,60.700390,2632200
2008-06-06,90.440002,91.089996,90.209999,90.760002,61.486210,3864800
2008-06-09,90.480003,91.389999,90.190002,90.760002,61.486210,1812000
2008-06-10,90.650002,90.709999,89.699997,90.169998,61.086536,1935300
2008-06-11,90.050003,90.720001,89.709999,89.959999,60.944229,2265400
2008-06-12,89.559998,89.639999,88.820000,89.059998,60.334534,4413100
2008-06-13,88.970001,89.540001,88.680000,88.870003,60.205822,1983600
2008-06-16,89.110001,89.180000,88.620003,88.889999,60.219387,1756800
2008-06-17,89.150002,89.269997,88.589996,89.070000,60.341293,1712200
2008-06-18,89.290001,89.970001,89.089996,89.820000,60.849400,2590000
2008-06-19,89.519997,89.750000,89.029999,89.290001,60.490364,1700500
2008-06-20,89.940002,90.070000,89.690002,89.809998,60.842628,4580900
2008-06-23,90.080002,90.430000,89.830002,90.000000,60.971340,1594100
2008-06-24,90.379997,90.809998,90.139999,90.599998,61.377846,3118400
2008-06-25,90.650002,90.760002,89.809998,90.639999,61.404926,3251600
2008-06-26,91.000000,91.440002,90.790001,91.250000,61.818169,4052300
2008-06-27,91.730003,92.440002,91.449997,92.320000,62.543053,4144800
2008-06-30,92.410004,92.820000,92.080002,92.339996,62.556553,3743000
2008-07-01,92.690002,92.769997,91.680000,91.790001,62.408382,3805100
2008-07-02,91.959999,92.379997,91.870003,92.269997,62.734699,2413700
2008-07-03,91.709999,92.300003,91.540001,92.070000,62.598747,1405100
2008-07-07,92.070000,93.150002,91.580002,92.489998,62.884327,3528400
2008-07-08,92.500000,93.139999,92.419998,93.089996,63.292240,2176600
2008-07-09,92.940002,93.639999,92.919998,93.500000,63.571037,1582000
2008-07-10,93.330002,93.760002,92.940002,93.489998,63.564178,2723600
2008-07-11,93.519997,93.739998,91.860001,92.160004,62.659954,5466000
2008-07-14,92.379997,93.260002,92.290001,92.970001,63.210686,4135400
2008-07-15,93.070000,93.430000,92.699997,92.940002,63.190262,4541400
2008-07-16,92.080002,92.239998,91.209999,91.260002,62.048000,3435900
2008-07-17,91.260002,91.610001,90.559998,90.790001,61.728466,5899900
2008-07-18,90.760002,91.199997,90.300003,90.449997,61.497311,3475200
2008-07-21,90.449997,90.900002,90.250000,90.800003,61.735268,3657200
2008-07-22,90.639999,90.760002,90.029999,90.349998,61.429359,2675200
2008-07-23,90.220001,90.370003,89.750000,90.169998,61.306953,2871900
2008-07-24,90.349998,91.250000,90.349998,91.050003,61.905228,2613300
2008-07-25,90.550003,90.839996,90.000000,90.139999,61.286499,3765300
2008-07-28,90.949997,91.470001,90.699997,91.050003,61.905228,1275900
2008-07-29,90.660004,90.989998,90.309998,90.680000,61.653679,1349100
2008-07-30,90.089996,91.290001,90.029999,90.769997,61.714848,1667500
2008-07-31,91.720001,92.050003,91.269997,91.669998,62.326782,3898700
2008-08-01,90.970001,91.559998,90.830002,91.540001,62.464649,1804800
2008-08-04,91.089996,91.639999,91.010002,91.330002,62.321316,2029900
2008-08-05,91.349998,91.599998,90.620003,90.650002,61.857323,2191200
2008-08-06,90.410004,90.410004,89.820000,90.279999,61.604843,3139500
2008-08-07,90.629997,91.900002,90.430000,91.750000,62.607952,2765600
2008-08-08,91.889999,92.080002,91.540001,92.000000,62.778545,1035400
2008-08-11,91.779999,91.779999,90.599998,91.120003,62.178047,3939400
2008-08-12,91.809998,92.029999,91.699997,91.970001,62.758038,1315000
2008-08-13,92.300003,92.349998,91.459999,91.650002,62.539692,1940300
2008-08-14,92.260002,92.599998,92.070000,92.239998,62.942287,2605300
2008-08-15,92.669998,93.199997,92.570000,93.040001,63.488155,1964900
2008-08-18,93.080002,93.540001,92.959999,93.410004,63.740635,1262200
2008-08-19,93.440002,93.529999,92.889999,93.050003,63.494987,1944700
2008-08-20,93.379997,93.709999,93.150002,93.309998,63.672421,2500000
2008-08-21,93.629997,93.629997,92.750000,93.139999,63.556458,2267000
2008-08-22,93.110001,93.169998,92.639999,93.080002,63.515507,1990000
2008-08-25,94.120003,94.330002,93.849998,94.010002,64.150093,2028300
2008-08-26,93.959999,94.199997,93.709999,94.089996,64.204681,1270900
2008-08-27,93.489998,94.290001,93.440002,94.250000,64.313858,1555300
2008-08-28,93.910004,94.410004,93.690002,94.260002,64.320709,1886500
2008-08-29,94.019997,94.160004,93.510002,93.839996,64.034142,1739100
2008-09-02,92.980003,94.410004,92.839996,94.370003,64.629906,2916000
2008-09-03,94.269997,94.889999,94.260002,94.769997,64.903862,2105000
2008-09-04,95.000000,95.559998,94.809998,95.529999,65.424385,3049800
2008-09-05,96.019997,96.309998,95.410004,95.480003,65.390121,4167800
2008-09-08,94.900002,95.879997,94.559998,95.879997,65.664047,5426200
2008-09-09,95.830002,96.879997,95.540001,96.830002,66.314674,3890200
2008-09-10,95.980003,96.660004,95.820000,96.230003,65.903786,2407900
2008-09-11,96.790001,96.860001,96.000000,96.180000,65.869499,3592000
2008-09-12,96.209999,96.330002,94.750000,94.940002,65.020287,4138200
2008-09-15,96.279999,98.169998,96.070000,98.019997,67.129669,5889900
2008-09-16,100.709999,100.860001,97.910004,98.000000,67.115959,6684400
2008-09-17,98.919998,99.379997,97.730003,98.489998,67.451515,4371300
2008-09-18,97.949997,98.489998,96.919998,97.050003,66.465340,4188300
2008-09-19,93.860001,95.019997,93.699997,93.970001,64.355995,7169200
2008-09-22,92.930000,93.959999,92.599998,93.959999,64.349121,4726300
2008-09-23,93.610001,94.099998,93.129997,93.599998,64.102585,2236000
2008-09-24,93.970001,94.750000,93.599998,94.010002,64.383362,1014900
2008-09-25,94.589996,94.589996,93.150002,93.820000,64.253258,1881200
2008-09-26,94.070000,94.790001,94.070000,94.500000,64.718987,1992800
2008-09-29,95.169998,97.930000,95.160004,97.250000,66.602310,4799800
2008-09-30,97.040001,97.290001,94.599998,94.879997,64.979202,1358100
2008-10-01,96.040001,96.900002,94.949997,95.779999,65.796669,1767800
2008-10-02,96.570000,96.849998,96.070000,96.550003,66.325607,931900
2008-10-03,97.379997,97.790001,95.489998,97.400002,66.909470,1903100
2008-10-06,98.739998,99.860001,98.620003,99.169998,68.125443,2906200
2008-10-07,98.320000,99.669998,97.980003,98.870003,67.919350,1972000
2008-10-08,99.680000,99.940002,96.680000,97.449997,66.943893,3386300
2008-10-09,97.370003,97.699997,96.220001,96.629997,66.380608,1785400
2008-10-10,96.610001,96.910004,95.510002,95.949997,65.913460,2200000
2008-10-13,95.110001,95.949997,94.260002,94.720001,65.068497,1532100
2008-10-14,94.250000,95.260002,93.900002,94.110001,64.649483,2100000
2008-10-15,94.120003,95.040001,93.419998,95.010002,65.267715,1449500
2008-10-16,94.989998,95.269997,94.180000,94.519997,64.931099,1063200
2008-10-17,94.690002,94.900002,93.019997,93.870003,64.484612,1691800
2008-10-20,93.440002,94.940002,93.360001,94.620003,64.999771,1146800
2008-10-21,95.089996,95.989998,94.739998,95.120003,65.343246,1243700
2008-10-22,96.120003,97.489998,95.849998,97.050003,66.669151,1069800
2008-10-23,97.949997,98.889999,96.820000,97.769997,67.163689,1802000
2008-10-24,98.820000,99.050003,96.449997,96.730003,66.449257,1495400
2008-10-27,97.769997,98.209999,96.290001,96.800003,66.497383,1534100
2008-10-28,96.180000,96.900002,95.150002,95.389999,65.528740,1505500
2008-10-29,95.769997,96.010002,94.430000,94.910004,65.199005,1745800
2008-10-30,94.500000,94.800003,93.800003,94.050003,64.608261,1326000
2008-10-31,94.639999,94.919998,92.650002,92.830002,63.770149,2282500
2008-11-03,92.720001,93.110001,92.349998,92.709999,63.942608,1111600
2008-11-04,92.959999,94.709999,92.589996,94.449997,65.142639,1608800
2008-11-05,94.889999,95.669998,94.400002,95.570000,65.915154,1931700
2008-11-06,94.599998,95.050003,93.809998,94.879997,65.439247,919700
2008-11-07,94.519997,94.519997,93.550003,94.260002,65.011620,1277100
2008-11-10,93.800003,95.099998,93.680000,94.720001,65.328873,1352100
2008-11-11,95.209999,95.809998,94.959999,95.000000,65.522018,696000
2008-11-12,95.580002,96.070000,95.160004,95.610001,65.942741,1199400
2008-11-13,94.910004,95.250000,93.250000,93.320000,64.363289,1631900
2008-11-14,95.110001,95.459999,94.790001,95.169998,65.639290,1059300
2008-11-17,95.680000,96.029999,95.290001,95.589996,65.928925,490300
2008-11-18,96.379997,97.000000,95.959999,96.820000,66.777275,924800
2008-11-19,97.470001,99.370003,97.209999,99.300003,68.487724,2090400
2008-11-20,101.820000,104.440002,101.099998,104.430000,72.025925,5459800
2008-11-21,103.250000,103.980003,101.449997,102.919998,70.984482,3249300
2008-11-24,102.150002,102.290001,101.000000,101.309998,69.874054,1587300
2008-11-25,103.949997,104.470001,102.680000,104.290001,71.929382,2632700
2008-11-26,104.720001,105.620003,104.089996,104.430000,72.025925,2577600
2008-11-28,105.250000,105.970001,104.940002,105.720001,72.915642,986400
2008-12-01,107.750000,110.410004,107.129997,109.400002,75.707947,4031600
2008-12-02,108.559998,110.370003,108.190002,109.820000,75.998619,3289300
2008-12-03,110.269997,110.809998,108.559998,110.129997,76.213181,2951000
2008-12-04,111.129997,112.489998,110.370003,112.300003,77.714890,2825400
2008-12-05,111.949997,113.000000,110.419998,110.480003,76.455399,4557600
2008-12-08,110.480003,111.250000,109.690002,110.239998,76.289291,2119500
2008-12-09,110.580002,112.529999,110.250000,112.419998,77.797890,2055500
2008-12-10,111.370003,112.150002,111.120003,112.150002,77.611061,2414900
2008-12-11,112.180000,112.430000,110.870003,112.370003,77.763329,2416900
2008-12-12,112.540001,112.559998,110.339996,112.370003,77.763329,2547100
2008-12-15,112.349998,113.940002,112.050003,113.650002,78.649147,1707700
2008-12-16,116.459999,116.900002,113.970001,116.459999,80.593704,4015100
2008-12-17,120.769997,121.129997,119.260002,119.620003,82.780563,6407500
2008-12-18,120.739998,123.150002,120.449997,122.129997,84.517525,4442000
2008-12-19,121.440002,122.989998,121.279999,122.260002,84.607468,2668500
2008-12-22,122.389999,122.389999,120.730003,121.320000,83.956963,2221400
2008-12-23,120.139999,121.500000,119.900002,121.160004,83.846268,1746400
2008-12-24,120.730003,121.320000,120.620003,120.900002,83.666328,717200
2008-12-26,121.589996,121.970001,121.199997,121.300003,83.943130,454400
2008-12-29,121.430000,122.010002,120.610001,120.750000,83.842468,1416000
2008-12-30,120.489998,121.919998,120.070000,121.900002,84.640938,2590500
2008-12-31,121.410004,122.000000,118.849998,119.349998,82.870361,2738000
2009-01-02,120.050003,120.449997,116.349998,116.349998,80.787315,3464200
2009-01-05,115.599998,116.160004,112.599998,113.349998,78.704269,5395200
2009-01-06,111.620003,113.260002,111.000000,112.209999,77.912720,4109300
2009-01-07,111.959999,112.680000,111.400002,112.650002,78.218216,2565600
2009-01-08,112.639999,112.919998,111.989998,112.559998,78.155731,2603600
2009-01-09,111.459999,113.349998,111.269997,112.730003,78.273766,2727900
2009-01-12,111.570000,114.050003,111.570000,113.900002,79.086105,2462800
2009-01-13,113.500000,114.080002,112.959999,114.019997,79.169472,1767400
2009-01-14,114.650002,116.040001,114.650002,115.900002,80.474892,2494800
2009-01-15,116.199997,116.919998,115.580002,116.089996,80.606773,2827200
2009-01-16,113.419998,116.089996,113.360001,114.300003,79.363899,2994800
2009-01-20,112.290001,114.629997,112.230003,114.279999,79.349991,3268300
2009-01-21,111.930000,113.040001,110.400002,110.669998,76.843437,2838100
2009-01-22,110.599998,110.769997,107.879997,108.540001,75.364471,4016600
2009-01-23,107.919998,108.320000,106.690002,107.690002,74.774284,2676200
2009-01-26,107.430000,107.820000,106.300003,106.750000,74.121544,2240900
2009-01-27,107.800003,109.589996,107.629997,109.260002,75.864418,3420800
2009-01-28,109.309998,109.809998,105.720001,106.529999,73.968803,4348100
2009-01-29,105.559998,106.309998,103.660004,104.080002,72.267700,3724400
2009-01-30,104.550003,104.870003,103.440002,103.750000,72.038544,2630000
2009-02-02,104.019997,105.680000,103.389999,105.389999,73.378853,2700200
2009-02-03,104.300003,104.830002,102.750000,102.879997,71.631241,2846400
2009-02-04,102.750000,102.870003,101.620003,102.519997,71.380554,2305400
2009-02-05,103.239998,103.879997,102.209999,102.610001,71.443222,2279500
2009-02-06,102.250000,102.860001,101.900002,102.290001,71.220444,1667500
2009-02-09,101.690002,102.669998,101.059998,102.620003,71.450188,2257300
2009-02-10,104.110001,104.959999,103.449997,104.849998,73.002899,3782800
2009-02-11,105.709999,106.500000,105.529999,106.209999,73.949738,2774200
2009-02-12,105.980003,106.180000,104.739998,105.209999,73.253555,1818400
2009-02-13,103.949997,103.949997,102.230003,102.410004,71.303955,2466800
2009-02-17,104.550003,105.660004,104.349998,105.599998,73.525063,2813900
2009-02-18,106.059998,106.559998,104.300003,104.699997,72.898460,2768600
2009-02-19,102.690002,104.059998,102.230003,102.919998,71.659103,3219400
2009-02-20,104.269997,105.160004,103.300003,103.919998,72.355263,4272000
2009-02-23,103.599998,104.879997,103.169998,104.879997,73.023735,2688700
2009-02-24,105.699997,106.680000,104.769997,104.769997,72.947159,4197100
2009-02-25,105.239998,105.489998,103.029999,103.559998,72.104691,3908100
2009-02-26,102.870003,103.260002,101.980003,102.470001,71.345734,2611100
2009-02-27,102.570000,103.010002,101.209999,101.879997,70.935005,3267700
2009-03-02,102.220001,103.279999,102.089996,103.279999,72.109337,3302000
2009-03-03,102.230003,103.570000,101.809998,102.589996,71.627541,3084900
2009-03-04,101.489998,102.250000,101.160004,102.120003,71.299461,3178400
2009-03-05,104.019997,105.440002,103.440002,104.959999,73.282318,4562400
2009-03-06,104.260002,105.970001,104.089996,104.260002,72.793564,3125900
2009-03-09,104.510002,104.550003,103.120003,103.650002,72.367630,2070500
2009-03-10,102.430000,102.750000,101.510002,101.660004,70.978287,2602600
2009-03-11,101.290001,102.760002,100.930000,102.760002,71.746262,3101500
2009-03-12,102.660004,103.970001,102.309998,103.250000,72.088394,3558900
2009-03-13,102.750000,103.879997,102.330002,102.730003,71.725342,2504000
2009-03-16,100.820000,101.449997,100.500000,101.110001,70.594261,3265600
2009-03-17,101.720001,102.330002,100.389999,100.559998,70.210197,3076200
2009-03-18,101.120003,108.070000,100.900002,104.370003,72.870323,8578800
2009-03-19,105.620003,105.660004,104.220001,104.500000,72.961113,3650900
2009-03-20,104.620003,105.000000,103.779999,103.919998,72.556145,3479700
2009-03-23,104.290001,104.419998,102.970001,103.019997,71.927788,2097000
2009-03-24,102.190002,105.160004,101.930000,104.000000,72.612053,5477100
2009-03-25,103.290001,103.720001,102.309998,102.599998,71.634537,2549600
2009-03-26,102.440002,104.059998,102.160004,103.790001,72.465431,2385300
2009-03-27,104.150002,104.930000,103.559998,104.559998,73.003021,1853900
2009-03-30,105.440002,105.870003,103.940002,104.959999,73.282318,2300100
2009-03-31,105.040001,105.800003,105.000000,105.709999,73.805923,1094600
2009-04-01,106.120003,106.559998,105.529999,106.370003,74.479500,2383400
2009-04-02,105.889999,106.070000,104.839996,105.070000,73.569283,1766300
2009-04-03,104.910004,105.160004,102.660004,102.919998,72.063858,3316800
2009-04-06,103.540001,103.589996,102.220001,102.480003,71.755829,1418100
2009-04-07,102.540001,103.309998,102.480003,102.739998,71.937805,1312600
2009-04-08,103.070000,103.860001,102.949997,103.650002,72.574959,1007800
2009-04-09,102.470001,103.180000,101.980003,102.349998,71.664742,1088800
2009-04-13,102.959999,103.510002,102.930000,103.290001,72.322876,946600
2009-04-14,103.250000,104.209999,102.930000,103.830002,72.701042,1336000
2009-04-15,104.129997,104.300003,102.879997,103.650002,72.574959,1152500
2009-04-16,102.849998,103.449997,102.779999,102.830002,72.000847,1055600
2009-04-17,102.470001,102.709999,101.370003,101.699997,71.209686,2582800
2009-04-20,102.629997,103.400002,102.449997,103.239998,72.287888,1714400
2009-04-21,104.040001,104.209999,102.220001,102.220001,71.573708,909100
2009-04-22,102.449997,102.559998,101.110001,101.599998,71.139565,2278100
2009-04-23,101.349998,101.750000,100.940002,101.589996,71.132614,1688300
2009-04-24,100.790001,100.980003,100.099998,100.570000,70.418388,2830000
2009-04-27,101.070000,101.190002,100.059998,101.000000,70.719521,2294600
2009-04-28,101.500000,101.580002,99.089996,99.349998,69.564156,2332500
2009-04-29,99.669998,100.080002,98.150002,98.470001,68.947960,3752600
2009-04-30,97.980003,98.360001,97.389999,98.080002,68.674934,2778100
2009-05-01,97.120003,97.290001,96.570000,97.110001,68.202263,2772200
2009-05-04,97.360001,97.820000,96.790001,97.430000,68.426979,2246700
2009-05-05,97.459999,97.830002,96.760002,97.309998,68.342720,1369000
2009-05-06,97.120003,98.000000,97.000000,97.080002,68.181183,2045900
2009-05-07,95.940002,96.699997,94.330002,94.709999,66.516716,5755200
2009-05-08,95.019997,95.389999,94.639999,94.940002,66.678223,2193400
2009-05-11,96.050003,96.449997,95.790001,96.290001,67.626343,2167400
2009-05-12,96.180000,97.019997,95.800003,96.639999,67.872162,2304800
2009-05-13,97.360001,97.930000,97.239998,97.690002,68.609589,1917500
2009-05-14,97.599998,98.250000,97.300003,98.070000,68.876503,1704600
2009-05-15,98.000000,98.050003,97.459999,98.040001,68.855415,2306600
2009-05-18,98.010002,98.110001,96.370003,96.519997,67.787872,2234700
2009-05-19,96.190002,96.470001,95.709999,96.010002,67.429710,1624300
2009-05-20,95.930000,97.160004,95.830002,97.019997,68.139053,2825700
2009-05-21,97.550003,97.639999,94.349998,94.580002,66.425415,4771700
2009-05-22,93.820000,94.489998,93.349998,93.529999,65.687965,4483400
2009-05-26,94.050003,94.099998,92.120003,92.120003,64.697678,3633100
2009-05-27,92.239998,92.580002,90.379997,90.489998,63.552967,7490200
2009-05-28,91.769997,91.980003,90.230003,91.800003,64.472931,9824300
2009-05-29,91.699997,94.230003,91.639999,94.169998,66.137405,4746700
2009-06-01,92.339996,92.379997,90.570000,91.089996,64.182137,6987000
2009-06-02,91.610001,91.769997,90.779999,91.580002,64.527466,5063600
2009-06-03,91.959999,92.610001,91.330002,92.440002,65.133347,6727200
2009-06-04,91.430000,91.720001,90.239998,90.529999,63.787594,5438600
2009-06-05,89.910004,90.900002,89.550003,89.839996,63.301399,8439600
2009-06-08,90.410004,90.730003,89.480003,89.610001,63.139370,4084000
2009-06-09,90.190002,90.309998,89.250000,89.599998,63.132301,6046300
2009-06-10,88.870003,89.430000,87.559998,88.190002,62.138828,12142000
2009-06-11,87.760002,89.519997,87.690002,89.169998,62.829391,10692800
2009-06-12,89.419998,90.650002,89.419998,89.970001,63.392963,6606800
2009-06-15,90.540001,91.150002,90.480003,90.779999,63.963699,4518700
2009-06-16,90.959999,92.430000,90.800003,92.360001,65.077011,5376000
2009-06-17,92.449997,93.330002,91.839996,91.839996,64.710617,7197200
2009-06-18,91.250000,91.580002,90.110001,90.449997,63.731201,6794000
2009-06-19,90.330002,91.699997,90.209999,91.690002,64.604942,4750700
2009-06-22,92.440002,92.910004,92.059998,92.580002,65.232063,3952300
2009-06-23,92.769997,93.809998,92.580002,93.669998,66.000046,5356900
